data;hora;temperatura_maxima
03/10/2024;1600;35.6
03/10/2024;1700;36.2
03/10/2024;1800;35.9
03/10/2024;1900;35.6
03/10/2024;2000;34.7
03/10/2024;2100;31.9
03/10/2024;2200;30.4
03/10/2024;2300;29.1
04/10/2024;0;28.4
04/10/2024;100;27.6
04/10/2024;200;26.9
04/10/2024;300;26.2
04/10/2024;400;25.6
04/10/2024;500;24.8
04/10/2024;600;24.5
04/10/2024;700;23.6
04/10/2024;800;22.8
04/10/2024;900;21.8
04/10/2024;1000;22
04/10/2024;1100;24.3
04/10/2024;1200;26
04/10/2024;1300;28.3
04/10/2024;1400;29.6
04/10/2024;1500;30.4
04/10/2024;1600;31.9
04/10/2024;1700;33.2
04/10/2024;1800;32.5
04/10/2024;1900;31.7
04/10/2024;2000;30.3
04/10/2024;2100;28.7
04/10/2024;2200;26.6
04/10/2024;2300;25.2
05/10/2024;0;24.6
05/10/2024;100;24.2
05/10/2024;200;23.2
05/10/2024;300;22.5
05/10/2024;400;21.9
05/10/2024;500;21.4
05/10/2024;600;21
05/10/2024;700;20.7
05/10/2024;800;20.3
05/10/2024;900;20.3
05/10/2024;1000;21.4
05/10/2024;1100;23.5
05/10/2024;1200;25.1
05/10/2024;1300;25.3
05/10/2024;1400;26.9
05/10/2024;1500;27.6
05/10/2024;1600;28.7
05/10/2024;1700;29.1
05/10/2024;1800;29.4
05/10/2024;1900;28.1
05/10/2024;2000;26.7
05/10/2024;2100;24.6
05/10/2024;2200;23
05/10/2024;2300;22.1
06/10/2024;0;21.7
06/10/2024;100;21.4
06/10/2024;200;21.1
06/10/2024;300;20.7
06/10/2024;400;20.3
06/10/2024;500;19.9
06/10/2024;600;19.6
06/10/2024;700;19.3
06/10/2024;800;18.8
06/10/2024;900;18.4
06/10/2024;1000;20
06/10/2024;1100;22.7
06/10/2024;1200;25.6
06/10/2024;1300;27.4
06/10/2024;1400;29.3
06/10/2024;1500;30.5
06/10/2024;1600;32.2
06/10/2024;1700;33.4
06/10/2024;1800;33.7
06/10/2024;1900;33.9
06/10/2024;2000;32.9
06/10/2024;2100;31.7
06/10/2024;2200;30
06/10/2024;2300;27.5
07/10/2024;0;26.2
07/10/2024;100;24.8
07/10/2024;200;24.2
07/10/2024;300;23.7
07/10/2024;400;23.2
07/10/2024;500;22.6
07/10/2024;600;22
07/10/2024;700;21.8
07/10/2024;800;21.4
07/10/2024;900;21
07/10/2024;1000;21
07/10/2024;1100;21.5
07/10/2024;1200;24.4
07/10/2024;1300;26.7
07/10/2024;1400;28.9
07/10/2024;1500;30.3
07/10/2024;1600;31.2
07/10/2024;1700;32.2
07/10/2024;1800;32.4
07/10/2024;1900;32.5
07/10/2024;2000;30.8
07/10/2024;2100;28.2
07/10/2024;2200;25.8
07/10/2024;2300;24.5
08/10/2024;0;23.8
08/10/2024;100;22.8
08/10/2024;200;21.8
08/10/2024;300;21.5
08/10/2024;400;21.5
08/10/2024;500;20.9
08/10/2024;600;20.6
08/10/2024;700;20.2
08/10/2024;800;20.1
08/10/2024;900;20.2
08/10/2024;1000;22
08/10/2024;1100;23.9
08/10/2024;1200;26.4
08/10/2024;1300;29.1
08/10/2024;1400;31.3
08/10/2024;1500;34.4
08/10/2024;1600;35.5
08/10/2024;1700;36.5
08/10/2024;1800;36.8
08/10/2024;1900;36.2
08/10/2024;2000;35.5
08/10/2024;2100;34
08/10/2024;2200;32
08/10/2024;2300;30.5
09/10/2024;0;29.9
09/10/2024;100;29.3
09/10/2024;200;27.4
09/10/2024;300;26.5
09/10/2024;400;25.6
09/10/2024;500;25
09/10/2024;600;24.7
09/10/2024;700;24.7
09/10/2024;800;23.7
09/10/2024;900;23.7
09/10/2024;1000;24.1
09/10/2024;1100;27.8
09/10/2024;1200;29.9
09/10/2024;1300;32.1
09/10/2024;1400;33.8
09/10/2024;1500;35
09/10/2024;1600;35.8
09/10/2024;1700;36.7
09/10/2024;1800;36
09/10/2024;1900;35.5
09/10/2024;2000;34.8
09/10/2024;2100;34
09/10/2024;2200;32.3
09/10/2024;2300;31.2
10/10/2024;0;28.6
10/10/2024;100;22.3
10/10/2024;200;22.8
10/10/2024;300;23.1
10/10/2024;400;22.7
10/10/2024;500;22
10/10/2024;600;21.7
10/10/2024;700;21.3
10/10/2024;800;19.9
10/10/2024;900;20.2
10/10/2024;1000;20.8
10/10/2024;1100;21.2
10/10/2024;1200;21.5
10/10/2024;1300;22.8
10/10/2024;1400;22.3
10/10/2024;1500;22.5
10/10/2024;1600;22.7
10/10/2024;1700;23.8
10/10/2024;1800;23.2
10/10/2024;1900;22.3
10/10/2024;2000;20.2
10/10/2024;2100;20.3
10/10/2024;2200;20.1
10/10/2024;2300;20.1
11/10/2024;0;20.4
11/10/2024;100;20.3
11/10/2024;200;20.5
11/10/2024;300;20.7
11/10/2024;400;20.8
11/10/2024;500;20.6
11/10/2024;600;20.6
11/10/2024;700;20.4
11/10/2024;800;20.1
11/10/2024;900;19.9
11/10/2024;1000;20.1
11/10/2024;1100;21
11/10/2024;1200;23.9
11/10/2024;1300;26.2
11/10/2024;1400;26.9
11/10/2024;1500;28.2
11/10/2024;1600;29.5
11/10/2024;1700;30.2
11/10/2024;1800;30.1
11/10/2024;1900;29.6
11/10/2024;2000;27.6
11/10/2024;2100;26.2
11/10/2024;2200;24.5
11/10/2024;2300;23.6
12/10/2024;0;23.2
12/10/2024;100;22.7
12/10/2024;200;22.7
12/10/2024;300;19.6
12/10/2024;400;19.6
12/10/2024;500;null
12/10/2024;600;19.2
12/10/2024;700;19
12/10/2024;800;18.8
12/10/2024;900;18.5
12/10/2024;1000;18.7
12/10/2024;1100;19.2
12/10/2024;1200;19.8
12/10/2024;1300;21.4
12/10/2024;1400;22.2
12/10/2024;1500;25.1
12/10/2024;1600;26.1
12/10/2024;1700;27
12/10/2024;1800;27.3
12/10/2024;1900;27.4
12/10/2024;2000;27.7
12/10/2024;2100;26.1
12/10/2024;2200;24.8
12/10/2024;2300;24.3
13/10/2024;0;23.3
13/10/2024;100;23
13/10/2024;200;22.3
13/10/2024;300;21.8
13/10/2024;400;21.6
13/10/2024;500;21.5
13/10/2024;600;20.8
13/10/2024;700;20.6
13/10/2024;800;20.3
13/10/2024;900;20.3
13/10/2024;1000;22.1
13/10/2024;1100;23.9
13/10/2024;1200;26.1
13/10/2024;1300;27
13/10/2024;1400;29.1
13/10/2024;1500;29.6
13/10/2024;1600;30.8
13/10/2024;1700;31.5
13/10/2024;1800;31.2
13/10/2024;1900;30.5
13/10/2024;2000;29.3
13/10/2024;2100;27.4
13/10/2024;2200;25.6
13/10/2024;2300;25.2
14/10/2024;0;24.6
14/10/2024;100;23.7
14/10/2024;200;22.8
14/10/2024;300;22.4
14/10/2024;400;21.9
14/10/2024;500;21.2
14/10/2024;600;21.2
14/10/2024;700;20.7
14/10/2024;800;20.6
14/10/2024;900;20.6
14/10/2024;1000;22.1
14/10/2024;1100;22.2
14/10/2024;1200;23.7
14/10/2024;1300;25.2
14/10/2024;1400;27.5
14/10/2024;1500;29
14/10/2024;1600;29.7
14/10/2024;1700;30.9
14/10/2024;1800;31.1
14/10/2024;1900;30.4
14/10/2024;2000;29.5
14/10/2024;2100;27.8
14/10/2024;2200;26.1
14/10/2024;2300;25.3
15/10/2024;0;24.2
15/10/2024;100;23.1
15/10/2024;200;22.1
15/10/2024;300;21.6
15/10/2024;400;21.4
15/10/2024;500;20.8
15/10/2024;600;20.3
15/10/2024;700;19.8
15/10/2024;800;19.1
15/10/2024;900;18.9
15/10/2024;1000;19.5
15/10/2024;1100;20.3
15/10/2024;1200;22.4
15/10/2024;1300;25.2
15/10/2024;1400;26.2
15/10/2024;1500;26.9
15/10/2024;1600;27
15/10/2024;1700;28.1
15/10/2024;1800;27.6
15/10/2024;1900;28
15/10/2024;2000;26.5
15/10/2024;2100;24.4
15/10/2024;2200;22.7
15/10/2024;2300;21.6
16/10/2024;0;21
16/10/2024;100;20.8
16/10/2024;200;20.9
16/10/2024;300;20.7
16/10/2024;400;20.6
16/10/2024;500;20.8
16/10/2024;600;20.8
16/10/2024;700;20.4
16/10/2024;800;19.9
16/10/2024;900;19.7
16/10/2024;1000;21.2
16/10/2024;1100;22.1
16/10/2024;1200;24.8
16/10/2024;1300;26.5
16/10/2024;1400;28.6
16/10/2024;1500;29.2
16/10/2024;1600;29.1
16/10/2024;1700;31
16/10/2024;1800;30.9
16/10/2024;1900;30.7
16/10/2024;2000;29.9
16/10/2024;2100;29
16/10/2024;2200;27.3
16/10/2024;2300;25.5
17/10/2024;0;25
17/10/2024;100;24.6
17/10/2024;200;24.4
17/10/2024;300;23.9
17/10/2024;400;23.1
17/10/2024;500;22.2
17/10/2024;600;21.7
17/10/2024;700;20.6
17/10/2024;800;20
17/10/2024;900;19.8
17/10/2024;1000;23
17/10/2024;1100;25.6
17/10/2024;1200;26.9
17/10/2024;1300;29.8
17/10/2024;1400;31.2
17/10/2024;1500;31.8
17/10/2024;1600;33
17/10/2024;1700;33.2
17/10/2024;1800;33.7
17/10/2024;1900;32.1
17/10/2024;2000;31.4
17/10/2024;2100;31.1
17/10/2024;2200;29.3
17/10/2024;2300;27.7
18/10/2024;0;26.6
18/10/2024;100;26.1
18/10/2024;200;26
18/10/2024;300;25.6
18/10/2024;400;25.2
18/10/2024;500;24.8
18/10/2024;600;24.8
18/10/2024;700;24.3
18/10/2024;800;23.8
18/10/2024;900;23.3
18/10/2024;1000;24.4
18/10/2024;1100;25.5
18/10/2024;1200;26.5
18/10/2024;1300;29.4
18/10/2024;1400;30.5
18/10/2024;1500;31.9
18/10/2024;1600;32.8
18/10/2024;1700;34
18/10/2024;1800;33.5
18/10/2024;1900;31.7
18/10/2024;2000;29.5
18/10/2024;2100;27.9
18/10/2024;2200;26.8
18/10/2024;2300;26.6
19/10/2024;0;26.3
19/10/2024;100;24.5
19/10/2024;200;24.4
19/10/2024;300;24
19/10/2024;400;22.2
19/10/2024;500;20.6
19/10/2024;600;18.8
19/10/2024;700;18.5
19/10/2024;800;18.4
19/10/2024;900;18.6
19/10/2024;1000;19.7
19/10/2024;1100;21.6
19/10/2024;1200;21.9
19/10/2024;1300;23.4
19/10/2024;1400;25
19/10/2024;1500;26.3
19/10/2024;1600;27.1
19/10/2024;1700;26.6
19/10/2024;1800;27.2
19/10/2024;1900;26.1
19/10/2024;2000;20
19/10/2024;2100;19.9
19/10/2024;2200;19.7
19/10/2024;2300;19.9
20/10/2024;0;19
20/10/2024;100;20
20/10/2024;200;19.9
20/10/2024;300;20.6
20/10/2024;400;20.7
20/10/2024;500;19
20/10/2024;600;18.9
20/10/2024;700;19
20/10/2024;800;19.1
20/10/2024;900;19.2
20/10/2024;1000;19.5
20/10/2024;1100;20
20/10/2024;1200;20.6
20/10/2024;1300;21
20/10/2024;1400;21.5
20/10/2024;1500;22
20/10/2024;1600;21.9
20/10/2024;1700;22.4
20/10/2024;1800;22.6
20/10/2024;1900;22.1
20/10/2024;2000;21.9
20/10/2024;2100;21.6
20/10/2024;2200;21.4
20/10/2024;2300;21
21/10/2024;0;20.9
21/10/2024;100;20.9
21/10/2024;200;20.2
21/10/2024;300;20.1
21/10/2024;400;20.3
21/10/2024;500;20.3
21/10/2024;600;20.5
21/10/2024;700;20.4
21/10/2024;800;20.5
21/10/2024;900;20.7
21/10/2024;1000;21.1
21/10/2024;1100;21.5
21/10/2024;1200;21.8
21/10/2024;1300;23.3
21/10/2024;1400;24.9
21/10/2024;1500;25.4
21/10/2024;1600;25.3
21/10/2024;1700;24.6
21/10/2024;1800;23.3
21/10/2024;1900;23.2
21/10/2024;2000;22.9
21/10/2024;2100;22.7
21/10/2024;2200;22
21/10/2024;2300;21.7
22/10/2024;0;21.6
22/10/2024;100;21.5
22/10/2024;200;21.4
22/10/2024;300;20.9
22/10/2024;400;20.8
22/10/2024;500;20.6
22/10/2024;600;20.4
22/10/2024;700;20.1
22/10/2024;800;19.8
22/10/2024;900;19.9
22/10/2024;1000;20.6
22/10/2024;1100;22.4
22/10/2024;1200;23
22/10/2024;1300;24.3
22/10/2024;1400;26.5
22/10/2024;1500;27.1
22/10/2024;1600;26.9
22/10/2024;1700;25.6
22/10/2024;1800;26.6
22/10/2024;1900;27.7
22/10/2024;2000;26.7
22/10/2024;2100;25.9
22/10/2024;2200;24.3
22/10/2024;2300;23.4
23/10/2024;0;22.6
23/10/2024;100;22
23/10/2024;200;21.6
23/10/2024;300;21.4
23/10/2024;400;21.1
23/10/2024;500;21
23/10/2024;600;20.5
23/10/2024;700;20.1
23/10/2024;800;20.1
23/10/2024;900;19.7
23/10/2024;1000;22.1
23/10/2024;1100;24.7
23/10/2024;1200;26.1
23/10/2024;1300;28.1
23/10/2024;1400;28.1
23/10/2024;1500;30.5
23/10/2024;1600;29.5
23/10/2024;1700;29.5
23/10/2024;1800;30.6
23/10/2024;1900;30.6
23/10/2024;2000;29.5
23/10/2024;2100;28.9
23/10/2024;2200;27.4
23/10/2024;2300;26.2
24/10/2024;0;24.8
24/10/2024;100;24.4
24/10/2024;200;23.4
24/10/2024;300;23.5
24/10/2024;400;22.4
24/10/2024;500;22.4
24/10/2024;600;22.1
24/10/2024;700;22
24/10/2024;800;21.9
24/10/2024;900;21.6
24/10/2024;1000;23.5
24/10/2024;1100;25.8
24/10/2024;1200;27.2
24/10/2024;1300;27.5
24/10/2024;1400;28.5
24/10/2024;1500;29.8
24/10/2024;1600;30.8
24/10/2024;1700;28.7
24/10/2024;1800;29.2
24/10/2024;1900;24
24/10/2024;2000;22.2
24/10/2024;2100;21.5
24/10/2024;2200;21.5
24/10/2024;2300;21.3
25/10/2024;0;21.4
25/10/2024;100;21.5
25/10/2024;200;21.5
25/10/2024;300;21
25/10/2024;400;21.6
25/10/2024;500;21.3
25/10/2024;600;21.3
25/10/2024;700;20.9
25/10/2024;800;20.6
25/10/2024;900;20.6
25/10/2024;1000;21.1
25/10/2024;1100;23.2
25/10/2024;1200;24.3
25/10/2024;1300;24.4
25/10/2024;1400;25.1
25/10/2024;1500;27.3
25/10/2024;1600;28.5
25/10/2024;1700;29
25/10/2024;1800;28.1
25/10/2024;1900;27.5
25/10/2024;2000;21.5
25/10/2024;2100;21.8
25/10/2024;2200;21.7
25/10/2024;2300;21.5
26/10/2024;0;21.2
26/10/2024;100;20.9
26/10/2024;200;20.8
26/10/2024;300;20.8
26/10/2024;400;20.4
26/10/2024;500;20.5
26/10/2024;600;20.4
26/10/2024;700;20.6
26/10/2024;800;20.6
26/10/2024;900;20.9
26/10/2024;1000;21.5
26/10/2024;1100;23.7
26/10/2024;1200;26.3
26/10/2024;1300;27.6
26/10/2024;1400;28.4
26/10/2024;1500;30.6
26/10/2024;1600;31.2
26/10/2024;1700;32.1
26/10/2024;1800;33
26/10/2024;1900;32.6
26/10/2024;2000;31.5
26/10/2024;2100;29.9
26/10/2024;2200;28.2
26/10/2024;2300;27.6
27/10/2024;0;22.8
27/10/2024;100;19.8
27/10/2024;200;20.7
27/10/2024;300;21.2
27/10/2024;400;21.2
27/10/2024;500;20.4
27/10/2024;600;20.2
27/10/2024;700;20.4
27/10/2024;800;20.5
27/10/2024;900;20.7
27/10/2024;1000;22.9
27/10/2024;1100;24.1
27/10/2024;1200;24.7
27/10/2024;1300;24.6
27/10/2024;1400;25.4
27/10/2024;1500;26.7
27/10/2024;1600;27.3
27/10/2024;1700;28.9
27/10/2024;1800;28.3
27/10/2024;1900;28.5
27/10/2024;2000;26.3
27/10/2024;2100;21.5
27/10/2024;2200;21.8
27/10/2024;2300;22.2
28/10/2024;0;21.8
28/10/2024;100;20.5
28/10/2024;200;20.1
28/10/2024;300;19.8
28/10/2024;400;19.6
28/10/2024;500;19.5
28/10/2024;600;19.7
28/10/2024;700;19.6
28/10/2024;800;19.6
28/10/2024;900;19.7
28/10/2024;1000;20.2
28/10/2024;1100;20.7
28/10/2024;1200;21.6
28/10/2024;1300;22.9
28/10/2024;1400;23.7
28/10/2024;1500;23.9
28/10/2024;1600;22.9
28/10/2024;1700;21.9
28/10/2024;1800;20.4
28/10/2024;1900;21.1
28/10/2024;2000;21.1
28/10/2024;2100;20.1
28/10/2024;2200;19.9
28/10/2024;2300;20.1
29/10/2024;0;20.2
29/10/2024;100;19.9
29/10/2024;200;19.5
29/10/2024;300;19.5
29/10/2024;400;19.4
29/10/2024;500;19.3
29/10/2024;600;19.2
29/10/2024;700;19
29/10/2024;800;19
29/10/2024;900;19.1
29/10/2024;1000;19.7
29/10/2024;1100;20.9
29/10/2024;1200;22.6
29/10/2024;1300;23.2
29/10/2024;1400;24.5
29/10/2024;1500;24.8
29/10/2024;1600;24.3
29/10/2024;1700;24.1
29/10/2024;1800;24.3
29/10/2024;1900;24.2
29/10/2024;2000;24.1
29/10/2024;2100;22.8
29/10/2024;2200;21.4
29/10/2024;2300;20.8
30/10/2024;0;20.4
30/10/2024;100;20.2
30/10/2024;200;20.2
30/10/2024;300;20.4
30/10/2024;400;20
30/10/2024;500;19.4
30/10/2024;600;19.3
30/10/2024;700;19.5
30/10/2024;800;19.4
30/10/2024;900;19.5
30/10/2024;1000;21
30/10/2024;1100;22.6
30/10/2024;1200;24.2
30/10/2024;1300;25.3
30/10/2024;1400;25.9
30/10/2024;1500;27.1
30/10/2024;1600;27.8
30/10/2024;1700;28.7
30/10/2024;1800;28.6
30/10/2024;1900;27.2
30/10/2024;2000;26
30/10/2024;2100;23.7
30/10/2024;2200;23.3
30/10/2024;2300;22.3
31/10/2024;0;21.6
31/10/2024;100;20.4
31/10/2024;200;20
31/10/2024;300;20.1
31/10/2024;400;19.7
31/10/2024;500;19.2
31/10/2024;600;19
31/10/2024;700;19
31/10/2024;800;18.8
31/10/2024;900;18.8
31/10/2024;1000;21.2
31/10/2024;1100;22.9
31/10/2024;1200;23.7
31/10/2024;1300;26.1
31/10/2024;1400;27
31/10/2024;1500;27.6
31/10/2024;1600;28.8
31/10/2024;1700;28.9
31/10/2024;1800;29
31/10/2024;1900;28.8
31/10/2024;2000;28.7
31/10/2024;2100;26
31/10/2024;2200;24.7
31/10/2024;2300;23.3
01/11/2024;0;23.1
01/11/2024;100;22.9
01/11/2024;200;22
01/11/2024;300;21.7
01/11/2024;400;21.3
01/11/2024;500;20.3
01/11/2024;600;19.4
01/11/2024;700;19.2
01/11/2024;800;18.9
01/11/2024;900;19.2
01/11/2024;1000;21.1
01/11/2024;1100;21.6
01/11/2024;1200;22.9
01/11/2024;1300;24.8
01/11/2024;1400;25.4
01/11/2024;1500;26.7
01/11/2024;1600;27.5
01/11/2024;1700;28.5
01/11/2024;1800;28.6
01/11/2024;1900;27.9
01/11/2024;2000;27.6
01/11/2024;2100;26.3
01/11/2024;2200;25
01/11/2024;2300;24.2
02/11/2024;0;23.5
02/11/2024;100;22.9
02/11/2024;200;22.3
02/11/2024;300;22.2
02/11/2024;400;21.8
02/11/2024;500;21.3
02/11/2024;600;21.1
02/11/2024;700;21
02/11/2024;800;20.9
02/11/2024;900;20.6
02/11/2024;1000;21.5
02/11/2024;1100;22.7
02/11/2024;1200;25
02/11/2024;1300;25.8
02/11/2024;1400;27.6
02/11/2024;1500;28.9
02/11/2024;1600;29.3
02/11/2024;1700;29.6
02/11/2024;1800;30.1
02/11/2024;1900;28.5
02/11/2024;2000;26.8
02/11/2024;2100;26.4
02/11/2024;2200;25.8
02/11/2024;2300;25.4
03/11/2024;0;24.9
03/11/2024;100;24.6
03/11/2024;200;24.1
03/11/2024;300;23.4
03/11/2024;400;22.7
03/11/2024;500;22
03/11/2024;600;21.5
03/11/2024;700;21
03/11/2024;800;20.8
03/11/2024;900;20.7
03/11/2024;1000;21.9
03/11/2024;1100;22.3
03/11/2024;1200;23.1
03/11/2024;1300;24
03/11/2024;1400;24.7
03/11/2024;1500;27.4
03/11/2024;1600;27.6
03/11/2024;1700;28.1
03/11/2024;1800;27.9
03/11/2024;1900;25.9
03/11/2024;2000;24.8
03/11/2024;2100;23.8
03/11/2024;2200;23
03/11/2024;2300;22.5
04/11/2024;0;22.2
04/11/2024;100;21.9
04/11/2024;200;21.7
04/11/2024;300;21.6
04/11/2024;400;21.5
04/11/2024;500;21.3
04/11/2024;600;21.1
04/11/2024;700;20.4
04/11/2024;800;20.5
04/11/2024;900;20.5
04/11/2024;1000;20.5
04/11/2024;1100;21.4
04/11/2024;1200;23.1
04/11/2024;1300;24.1
04/11/2024;1400;25.9
04/11/2024;1500;25.5
04/11/2024;1600;26.7
04/11/2024;1700;27.2
04/11/2024;1800;24.8
04/11/2024;1900;24.8
04/11/2024;2000;24.9
04/11/2024;2100;24.4
04/11/2024;2200;23.7
04/11/2024;2300;23.3
05/11/2024;0;21.1
05/11/2024;100;20.5
05/11/2024;200;20.4
05/11/2024;300;20.1
05/11/2024;400;19.7
05/11/2024;500;19.3
05/11/2024;600;19.2
05/11/2024;700;19.3
05/11/2024;800;19.4
05/11/2024;900;19.6
05/11/2024;1000;20.1
05/11/2024;1100;20.6
05/11/2024;1200;20.7
05/11/2024;1300;21
05/11/2024;1400;22.2
05/11/2024;1500;24.4
05/11/2024;1600;24.9
05/11/2024;1700;26.2
05/11/2024;1800;24.1
05/11/2024;1900;24
05/11/2024;2000;20.9
05/11/2024;2100;20.9
05/11/2024;2200;20
05/11/2024;2300;19.1
06/11/2024;0;18.7
06/11/2024;100;19
06/11/2024;200;19.1
06/11/2024;300;18.9
06/11/2024;400;18.8
06/11/2024;500;18.9
06/11/2024;600;18.8
06/11/2024;700;18.7
06/11/2024;800;18.5
06/11/2024;900;18.6
06/11/2024;1000;19
06/11/2024;1100;20.5
06/11/2024;1200;23.2
06/11/2024;1300;23.6
06/11/2024;1400;25.3
06/11/2024;1500;25.5
06/11/2024;1600;24.8
06/11/2024;1700;24.9
06/11/2024;1800;25.2
06/11/2024;1900;25.8
06/11/2024;2000;24.5
06/11/2024;2100;24.1
06/11/2024;2200;23.4
06/11/2024;2300;22.6
07/11/2024;0;22
07/11/2024;100;22
07/11/2024;200;21.9
07/11/2024;300;21.5
07/11/2024;400;21.3
07/11/2024;500;20.6
07/11/2024;600;20.4
07/11/2024;700;20.2
07/11/2024;800;20
07/11/2024;900;19.7
07/11/2024;1000;22.1
07/11/2024;1100;24
07/11/2024;1200;24
07/11/2024;1300;25.5
07/11/2024;1400;26.8
07/11/2024;1500;28.5
07/11/2024;1600;29.2
07/11/2024;1700;29.2
07/11/2024;1800;28
07/11/2024;1900;29
07/11/2024;2000;26.8
07/11/2024;2100;25.8
07/11/2024;2200;24.7
07/11/2024;2300;20.3
08/11/2024;0;20.9
08/11/2024;100;20.8
08/11/2024;200;20.5
08/11/2024;300;20.7
08/11/2024;400;21
08/11/2024;500;20.6
08/11/2024;600;20
08/11/2024;700;20.1
08/11/2024;800;19.8
08/11/2024;900;19.5
08/11/2024;1000;21.2
08/11/2024;1100;21.3
08/11/2024;1200;21.3
08/11/2024;1300;22.7
08/11/2024;1400;24
08/11/2024;1500;25.2
08/11/2024;1600;25.1
08/11/2024;1700;25.5
08/11/2024;1800;25.7
08/11/2024;1900;24.7
08/11/2024;2000;22.5
08/11/2024;2100;22.5
08/11/2024;2200;21.3
08/11/2024;2300;21.4
09/11/2024;0;21.4
09/11/2024;100;21.4
09/11/2024;200;21
09/11/2024;300;20.8
09/11/2024;400;20.7
09/11/2024;500;20.6
09/11/2024;600;20.5
09/11/2024;700;20.2
09/11/2024;800;19.7
09/11/2024;900;19.4
09/11/2024;1000;19.7
09/11/2024;1100;20
09/11/2024;1200;20.8
09/11/2024;1300;21.2
09/11/2024;1400;21.3
09/11/2024;1500;21.8
09/11/2024;1600;22.3
09/11/2024;1700;21.9
09/11/2024;1800;20.7
09/11/2024;1900;21.3
09/11/2024;2000;20.7
09/11/2024;2100;20.8
09/11/2024;2200;20.3
09/11/2024;2300;20.2
10/11/2024;0;20.2
10/11/2024;100;20.2
10/11/2024;200;20.1
10/11/2024;300;20
10/11/2024;400;19.8
10/11/2024;500;19.6
10/11/2024;600;19.6
10/11/2024;700;19.5
10/11/2024;800;18.7
10/11/2024;900;18.3
10/11/2024;1000;20.1
10/11/2024;1100;21.8
10/11/2024;1200;23.7
10/11/2024;1300;24.2
10/11/2024;1400;25
10/11/2024;1500;27
10/11/2024;1600;28.1
10/11/2024;1700;28
10/11/2024;1800;28.1
10/11/2024;1900;27.7
10/11/2024;2000;26
10/11/2024;2100;23.9
10/11/2024;2200;23.2
10/11/2024;2300;21.9
11/11/2024;0;21.6
11/11/2024;100;21.1
11/11/2024;200;20.5
11/11/2024;300;19.7
11/11/2024;400;19.5
11/11/2024;500;19.6
11/11/2024;600;19.6
11/11/2024;700;19.6
11/11/2024;800;19.5
11/11/2024;900;19.7
11/11/2024;1000;21.6
11/11/2024;1100;23.9
11/11/2024;1200;24.3
11/11/2024;1300;25.3
11/11/2024;1400;26.8
11/11/2024;1500;27.6
11/11/2024;1600;29.1
11/11/2024;1700;29.3
11/11/2024;1800;30.1
11/11/2024;1900;30.6
11/11/2024;2000;30.2
11/11/2024;2100;28.7
11/11/2024;2200;26.5
11/11/2024;2300;26.1
12/11/2024;0;24.9
12/11/2024;100;23.4
12/11/2024;200;22.7
12/11/2024;300;22.1
12/11/2024;400;21.7
12/11/2024;500;21.3
12/11/2024;600;20.9
12/11/2024;700;20.4
12/11/2024;800;20.2
12/11/2024;900;20.3
12/11/2024;1000;22.6
12/11/2024;1100;25.1
12/11/2024;1200;24.8
12/11/2024;1300;27.2
12/11/2024;1400;28.8
12/11/2024;1500;29.2
12/11/2024;1600;29.4
12/11/2024;1700;31.1
12/11/2024;1800;30.5
12/11/2024;1900;30.5
12/11/2024;2000;28.5
12/11/2024;2100;28.3
12/11/2024;2200;26.6
12/11/2024;2300;25.6
13/11/2024;0;24.6
13/11/2024;100;24
13/11/2024;200;23.7
13/11/2024;300;23.1
13/11/2024;400;22.7
13/11/2024;500;22.5
13/11/2024;600;22.8
13/11/2024;700;22.2
13/11/2024;800;21.5
13/11/2024;900;20.8
13/11/2024;1000;21.9
13/11/2024;1100;21.8
13/11/2024;1200;23.3
13/11/2024;1300;21.9
13/11/2024;1400;21.4
13/11/2024;1500;20
13/11/2024;1600;22.7
13/11/2024;1700;24.6
13/11/2024;1800;24.6
13/11/2024;1900;21
13/11/2024;2000;19.9
13/11/2024;2100;19.9
13/11/2024;2200;19.8
13/11/2024;2300;19.6
14/11/2024;0;18.8
14/11/2024;100;18.9
14/11/2024;200;19.1
14/11/2024;300;19.2
14/11/2024;400;19
14/11/2024;500;18.6
14/11/2024;600;18.9
14/11/2024;700;18.9
14/11/2024;800;18.8
14/11/2024;900;18.9
14/11/2024;1000;19.8
14/11/2024;1100;20.4
14/11/2024;1200;21.4
14/11/2024;1300;21.9
14/11/2024;1400;22.5
14/11/2024;1500;24.2
14/11/2024;1600;24.9
14/11/2024;1700;25.4
14/11/2024;1800;25.4
14/11/2024;1900;25.2
14/11/2024;2000;23.6
14/11/2024;2100;23
14/11/2024;2200;22.6
14/11/2024;2300;21.2
15/11/2024;0;21.3
15/11/2024;100;21
15/11/2024;200;20.8
15/11/2024;300;19.6
15/11/2024;400;19.2
15/11/2024;500;18.1
15/11/2024;600;18
15/11/2024;700;18.1
15/11/2024;800;18
15/11/2024;900;18
15/11/2024;1000;18.4
15/11/2024;1100;19.4
15/11/2024;1200;19.9
15/11/2024;1300;20.4
15/11/2024;1400;20.8
15/11/2024;1500;21.2
15/11/2024;1600;22.2
15/11/2024;1700;22.4
15/11/2024;1800;23.7
15/11/2024;1900;22.8
15/11/2024;2000;22.3
15/11/2024;2100;21.9
15/11/2024;2200;19.7
15/11/2024;2300;19.9
16/11/2024;0;19.5
16/11/2024;100;19.6
16/11/2024;200;19.7
16/11/2024;300;19.7
16/11/2024;400;19.7
